timestamp,trace_id,span_id,parent_span_id,transaction_id,region,service,operation,duration_ms,status,circuit_id
2025-12-03T18:50:01.786597Z,tr2cdcace9b649,spc92660ba79f4,,TX-20251203185001-0000117,west,api,POST /fiber/txn,477.36,ok,
2025-12-03T18:50:01.786597Z,tr2cdcace9b649,sp45d51adc8cae,spc92660ba79f4,TX-20251203185001-0000117,west,orchestrator,coordinate,190.94,ok,
2025-12-03T18:50:01.786597Z,tr2cdcace9b649,sp45594bc9153e,sp45d51adc8cae,TX-20251203185001-0000117,west,worker,apply,238.68,ok,
2025-12-03T20:31:51.391795Z,tre20047017d3f,sp2e056b1dfe17,,TX-20251203203151-0000118,east,api,POST /fiber/txn,242.36,ok,
2025-12-03T20:31:51.391795Z,tre20047017d3f,spa9bd21cfb8df,sp2e056b1dfe17,TX-20251203203151-0000118,east,orchestrator,coordinate,96.95,ok,
2025-12-03T20:31:51.391795Z,tre20047017d3f,spcc1018ac3242,spa9bd21cfb8df,TX-20251203203151-0000118,east,worker,apply,121.18,ok,
2025-12-03T22:12:46.760751Z,trd8656c557e49,sp6c342b8180a7,,TX-20251203221246-0000119,central,api,POST /fiber/txn,242.03,ok,
2025-12-03T22:12:46.760751Z,trd8656c557e49,spfce44e157d7c,sp6c342b8180a7,TX-20251203221246-0000119,central,orchestrator,coordinate,96.81,ok,
2025-12-03T22:12:46.760751Z,trd8656c557e49,sp7a4ebf66136d,spfce44e157d7c,TX-20251203221246-0000119,central,worker,apply,121.01,ok,
2025-12-03T23:52:25.733383Z,tr4813c31ff43f,sp64b2f443854c,,TX-20251203235225-0000120,east,api,POST /fiber/txn,230.74,ok,
2025-12-03T23:52:25.733383Z,tr4813c31ff43f,spca50f31b1293,sp64b2f443854c,TX-20251203235225-0000120,east,orchestrator,coordinate,92.3,ok,
2025-12-03T23:52:25.733383Z,tr4813c31ff43f,spd9636acda94c,spca50f31b1293,TX-20251203235225-0000120,east,worker,apply,115.37,ok,
2025-12-04T01:06:57.110861Z,tr09138f5d8b9a,sp431aaeb83173,,TX-20251204010657-0000121,central,api,POST /fiber/txn,282.69,ok,
2025-12-04T01:06:57.110861Z,tr09138f5d8b9a,sp424c4323828f,sp431aaeb83173,TX-20251204010657-0000121,central,orchestrator,coordinate,113.08,ok,
2025-12-04T01:06:57.110861Z,tr09138f5d8b9a,spc1e1b126cab6,sp424c4323828f,TX-20251204010657-0000121,central,worker,apply,141.34,ok,
2025-12-04T01:58:58.930405Z,tr03111fe0f898,spf184127b34ee,,TX-20251204015858-0000122,central,api,POST /fiber/txn,416.43,ok,
2025-12-04T01:58:58.930405Z,tr03111fe0f898,sp3efbba41a372,spf184127b34ee,TX-20251204015858-0000122,central,orchestrator,coordinate,166.57,ok,
2025-12-04T01:58:58.930405Z,tr03111fe0f898,sp3faccd843106,sp3efbba41a372,TX-20251204015858-0000122,central,worker,apply,208.21,ok,
2025-12-04T01:58:58.930405Z,tr03111fe0f898,sp178fce4dd9d5,sp3efbba41a372,TX-20251204015858-0000122,central,inventory-client,HTTP POST,592.8,ok,CKT-CEN-EAS-003
2025-12-04T02:40:43.740239Z,tr3c06265a6a78,sp671403562adf,,TX-20251204024043-0000123,central,api,POST /fiber/txn,456.56,error,
2025-12-04T02:40:43.740239Z,tr3c06265a6a78,sp2ac02d3174c7,sp671403562adf,TX-20251204024043-0000123,central,orchestrator,coordinate,182.63,ok,
2025-12-04T02:40:43.740239Z,tr3c06265a6a78,sp1b3546637dfc,sp2ac02d3174c7,TX-20251204024043-0000123,central,worker,apply,228.28,error,
2025-12-04T02:40:43.740239Z,tr3c06265a6a78,spa4d796c5cea9,sp2ac02d3174c7,TX-20251204024043-0000123,central,inventory-client,HTTP POST,480.1,error,CKT-CEN-EAS-003
2025-12-04T03:17:15.929562Z,tr116f6ca9f885,sp736eaa35a37c,,TX-20251204031715-0000124,east,api,POST /fiber/txn,419.97,ok,
2025-12-04T03:17:15.929562Z,tr116f6ca9f885,sp14e988cc88f0,sp736eaa35a37c,TX-20251204031715-0000124,east,orchestrator,coordinate,167.99,ok,
2025-12-04T03:17:15.929562Z,tr116f6ca9f885,sp333e34fff386,sp14e988cc88f0,TX-20251204031715-0000124,east,worker,apply,209.98,ok,
2025-12-04T03:51:00.069863Z,tr062fe2580d96,spc63112cb2695,,TX-20251204035100-0000125,east,api,POST /fiber/txn,235.0,ok,
2025-12-04T03:51:00.069863Z,tr062fe2580d96,sp0601d4a586e5,spc63112cb2695,TX-20251204035100-0000125,east,orchestrator,coordinate,94.0,ok,
2025-12-04T03:51:00.069863Z,tr062fe2580d96,spc54e776f2920,sp0601d4a586e5,TX-20251204035100-0000125,east,worker,apply,117.5,ok,
2025-12-04T04:21:44.647663Z,tr00ad9f1ead05,sp28a44f7587c9,,TX-20251204042144-0000126,central,api,POST /fiber/txn,1074.23,error,
2025-12-04T04:21:44.647663Z,tr00ad9f1ead05,spfc0ab60a1cbe,sp28a44f7587c9,TX-20251204042144-0000126,central,orchestrator,coordinate,429.69,ok,
2025-12-04T04:21:44.647663Z,tr00ad9f1ead05,spb13db7886491,spfc0ab60a1cbe,TX-20251204042144-0000126,central,worker,apply,537.11,error,
2025-12-04T04:21:44.647663Z,tr00ad9f1ead05,sp0a1c13a8d96f,spfc0ab60a1cbe,TX-20251204042144-0000126,central,inventory-client,HTTP POST,2925.73,error,CKT-CEN-EAS-003
2025-12-04T04:49:35.029915Z,tr639e6e48156f,sp9b55ceebccbb,,TX-20251204044935-0000127,central,api,POST /fiber/txn,426.59,error,
2025-12-04T04:49:35.029915Z,tr639e6e48156f,spc748b26a48df,sp9b55ceebccbb,TX-20251204044935-0000127,central,orchestrator,coordinate,170.63,ok,
2025-12-04T04:49:35.029915Z,tr639e6e48156f,sp43c6d98db645,spc748b26a48df,TX-20251204044935-0000127,central,worker,apply,213.29,error,
2025-12-04T04:49:35.029915Z,tr639e6e48156f,spfb525172441a,spc748b26a48df,TX-20251204044935-0000127,central,inventory-client,HTTP POST,639.27,error,CKT-CEN-EAS-003
2025-12-04T05:15:24.335370Z,tr54dbbbd1b3a1,sp4109d2bf4411,,TX-20251204051524-0000128,east,api,POST /fiber/txn,461.05,ok,
2025-12-04T05:15:24.335370Z,tr54dbbbd1b3a1,sp4f6d5d9ba951,sp4109d2bf4411,TX-20251204051524-0000128,east,orchestrator,coordinate,184.42,ok,
2025-12-04T05:15:24.335370Z,tr54dbbbd1b3a1,sp82006139780e,sp4f6d5d9ba951,TX-20251204051524-0000128,east,worker,apply,230.52,ok,
2025-12-04T05:40:06.701495Z,tr771fa6630983,sp82e561679abd,,TX-20251204054006-0000129,central,api,POST /fiber/txn,274.39,ok,
2025-12-04T05:40:06.701495Z,tr771fa6630983,sp35a412e1f3ec,sp82e561679abd,TX-20251204054006-0000129,central,orchestrator,coordinate,109.76,ok,
2025-12-04T05:40:06.701495Z,tr771fa6630983,spf0371a3be557,sp35a412e1f3ec,TX-20251204054006-0000129,central,worker,apply,137.2,ok,
2025-12-04T06:03:54.560107Z,tra76492273904,sp40e0ea34f60c,,TX-20251204060354-0000130,central,api,POST /fiber/txn,333.26,ok,
2025-12-04T06:03:54.560107Z,tra76492273904,spa191b8c9b6c8,sp40e0ea34f60c,TX-20251204060354-0000130,central,orchestrator,coordinate,133.3,ok,
2025-12-04T06:03:54.560107Z,tra76492273904,sp42a70203977b,spa191b8c9b6c8,TX-20251204060354-0000130,central,worker,apply,166.63,ok,
2025-12-04T06:26:43.085303Z,tr57a565f7461a,sp487a43ed6e23,,TX-20251204062643-0000131,central,api,POST /fiber/txn,269.29,ok,
2025-12-04T06:26:43.085303Z,tr57a565f7461a,sp9ff0fac9f6e3,sp487a43ed6e23,TX-20251204062643-0000131,central,orchestrator,coordinate,107.71,ok,
2025-12-04T06:26:43.085303Z,tr57a565f7461a,spbceaab45fd83,sp9ff0fac9f6e3,TX-20251204062643-0000131,central,worker,apply,134.64,ok,
2025-12-04T06:49:22.677688Z,tr0821cdbc5962,sp6d7fc271f3df,,TX-20251204064922-0000132,central,api,POST /fiber/txn,340.96,error,
2025-12-04T06:49:22.677688Z,tr0821cdbc5962,spd7bb9bc71625,sp6d7fc271f3df,TX-20251204064922-0000132,central,orchestrator,coordinate,136.39,ok,
2025-12-04T06:49:22.677688Z,tr0821cdbc5962,sp96c62e538bd8,spd7bb9bc71625,TX-20251204064922-0000132,central,worker,apply,170.48,error,
2025-12-04T06:49:22.677688Z,tr0821cdbc5962,sp0f39480dcd22,spd7bb9bc71625,TX-20251204064922-0000132,central,inventory-client,HTTP POST,628.09,error,CKT-CEN-EAS-003
2025-12-04T07:11:39.739435Z,tre4266dbb2763,sp7cd7423dc2f0,,TX-20251204071139-0000133,central,api,POST /fiber/txn,328.17,ok,
2025-12-04T07:11:39.739435Z,tre4266dbb2763,sp9e3fcfc9aa31,sp7cd7423dc2f0,TX-20251204071139-0000133,central,orchestrator,coordinate,131.27,ok,
2025-12-04T07:11:39.739435Z,tre4266dbb2763,sp226e382aa729,sp9e3fcfc9aa31,TX-20251204071139-0000133,central,worker,apply,164.08,ok,
2025-12-04T07:32:54.944223Z,tre66afe0194c2,sp419abadfe496,,TX-20251204073254-0000134,west,api,POST /fiber/txn,433.74,ok,
2025-12-04T07:32:54.944223Z,tre66afe0194c2,spaa9e9e1249e7,sp419abadfe496,TX-20251204073254-0000134,west,orchestrator,coordinate,173.49,ok,
2025-12-04T07:32:54.944223Z,tre66afe0194c2,sp53df5ffba148,spaa9e9e1249e7,TX-20251204073254-0000134,west,worker,apply,216.87,ok,
2025-12-04T07:52:26.139240Z,trbdecd2f5653d,spb6be24d4b7ef,,TX-20251204075226-0000135,west,api,POST /fiber/txn,372.93,ok,
2025-12-04T07:52:26.139240Z,trbdecd2f5653d,sp62f16a326a8d,spb6be24d4b7ef,TX-20251204075226-0000135,west,orchestrator,coordinate,149.17,ok,
2025-12-04T07:52:26.139240Z,trbdecd2f5653d,spd4ad41a69a70,sp62f16a326a8d,TX-20251204075226-0000135,west,worker,apply,186.47,ok,
2025-12-04T08:13:28.657534Z,tr695e30389396,sp8e292534348e,,TX-20251204081328-0000136,west,api,POST /fiber/txn,305.54,ok,
2025-12-04T08:13:28.657534Z,tr695e30389396,sp7ef8d2b0223d,sp8e292534348e,TX-20251204081328-0000136,west,orchestrator,coordinate,122.21,ok,
2025-12-04T08:13:28.657534Z,tr695e30389396,spf8c87edc5509,sp7ef8d2b0223d,TX-20251204081328-0000136,west,worker,apply,152.77,ok,
2025-12-04T08:33:08.460039Z,tr5fa892648739,sp9033b32e66d3,,TX-20251204083308-0000137,central,api,POST /fiber/txn,270.63,ok,
2025-12-04T08:33:08.460039Z,tr5fa892648739,sp3df4562023b5,sp9033b32e66d3,TX-20251204083308-0000137,central,orchestrator,coordinate,108.25,ok,
2025-12-04T08:33:08.460039Z,tr5fa892648739,sp3ecf9c26ef0b,sp3df4562023b5,TX-20251204083308-0000137,central,worker,apply,135.32,ok,
2025-12-04T08:52:34.690258Z,trcca8f204a2b1,spab41599decd2,,TX-20251204085234-0000138,east,api,POST /fiber/txn,239.56,ok,
2025-12-04T08:52:34.690258Z,trcca8f204a2b1,sp22f10c0b7c59,spab41599decd2,TX-20251204085234-0000138,east,orchestrator,coordinate,95.82,ok,
2025-12-04T08:52:34.690258Z,trcca8f204a2b1,sp9ceec6a76382,sp22f10c0b7c59,TX-20251204085234-0000138,east,worker,apply,119.78,ok,
2025-12-04T08:52:34.690258Z,trcca8f204a2b1,spacc974570fd4,sp22f10c0b7c59,TX-20251204085234-0000138,east,inventory-client,HTTP POST,467.7,ok,CKT-EAS-WES-245
2025-12-04T09:12:37.369699Z,trb1e2a32b72a4,sp3daa80f83982,,TX-20251204091237-0000139,central,api,POST /fiber/txn,375.38,ok,
2025-12-04T09:12:37.369699Z,trb1e2a32b72a4,spbe320264a58c,sp3daa80f83982,TX-20251204091237-0000139,central,orchestrator,coordinate,150.15,ok,
2025-12-04T09:12:37.369699Z,trb1e2a32b72a4,sp5e550e8b282e,spbe320264a58c,TX-20251204091237-0000139,central,worker,apply,187.69,ok,
2025-12-04T09:12:37.369699Z,trb1e2a32b72a4,spd52463b07d22,spbe320264a58c,TX-20251204091237-0000139,central,inventory-client,HTTP POST,449.53,ok,CKT-CEN-EAS-003
2025-12-04T09:33:55.765262Z,tr5eb8475a0346,sp540a7a2a80e1,,TX-20251204093355-0000140,central,api,POST /fiber/txn,421.08,ok,
2025-12-04T09:33:55.765262Z,tr5eb8475a0346,sp32c041ae44c5,sp540a7a2a80e1,TX-20251204093355-0000140,central,orchestrator,coordinate,168.43,ok,
2025-12-04T09:33:55.765262Z,tr5eb8475a0346,spb945c201c8d9,sp32c041ae44c5,TX-20251204093355-0000140,central,worker,apply,210.54,ok,
2025-12-04T09:33:55.765262Z,tr5eb8475a0346,sp905a8aa7326d,sp32c041ae44c5,TX-20251204093355-0000140,central,inventory-client,HTTP POST,416.65,ok,CKT-CEN-EAS-003
2025-12-04T09:53:46.294871Z,tr00390d585106,sp8f5fd10ccdae,,TX-20251204095346-0000141,west,api,POST /fiber/txn,305.76,ok,
2025-12-04T09:53:46.294871Z,tr00390d585106,sp479e035fb727,sp8f5fd10ccdae,TX-20251204095346-0000141,west,orchestrator,coordinate,122.3,ok,
2025-12-04T09:53:46.294871Z,tr00390d585106,sp76d8ca028d0e,sp479e035fb727,TX-20251204095346-0000141,west,worker,apply,152.88,ok,
2025-12-04T10:14:39.841636Z,treff06a63ae15,spfa699e8df50e,,TX-20251204101439-0000142,central,api,POST /fiber/txn,285.35,ok,
2025-12-04T10:14:39.841636Z,treff06a63ae15,spfc9f2439f171,spfa699e8df50e,TX-20251204101439-0000142,central,orchestrator,coordinate,114.14,ok,
2025-12-04T10:14:39.841636Z,treff06a63ae15,sp09ccede7898b,spfc9f2439f171,TX-20251204101439-0000142,central,worker,apply,142.68,ok,
2025-12-04T10:34:35.925548Z,tr52efba2674ba,sp6a22459d3db5,,TX-20251204103435-0000143,central,api,POST /fiber/txn,281.32,ok,
2025-12-04T10:34:35.925548Z,tr52efba2674ba,spe9b1648e7bab,sp6a22459d3db5,TX-20251204103435-0000143,central,orchestrator,coordinate,112.53,ok,
2025-12-04T10:34:35.925548Z,tr52efba2674ba,spfa1cd87fe8d2,spe9b1648e7bab,TX-20251204103435-0000143,central,worker,apply,140.66,ok,
2025-12-04T10:56:41.939135Z,tr6befefe83aa2,sp9f929b5a5125,,TX-20251204105641-0000144,west,api,POST /fiber/txn,300.48,ok,
2025-12-04T10:56:41.939135Z,tr6befefe83aa2,sp1dd6b21ec104,sp9f929b5a5125,TX-20251204105641-0000144,west,orchestrator,coordinate,120.19,ok,
2025-12-04T10:56:41.939135Z,tr6befefe83aa2,sp612c4b108539,sp1dd6b21ec104,TX-20251204105641-0000144,west,worker,apply,150.24,ok,
2025-12-04T11:18:08.318226Z,tr75e8f7c00351,sp3500b1a5da19,,TX-20251204111808-0000145,east,api,POST /fiber/txn,389.51,ok,
2025-12-04T11:18:08.318226Z,tr75e8f7c00351,sp66c159ab9120,sp3500b1a5da19,TX-20251204111808-0000145,east,orchestrator,coordinate,155.8,ok,
2025-12-04T11:18:08.318226Z,tr75e8f7c00351,spfb8c6ca048a3,sp66c159ab9120,TX-20251204111808-0000145,east,worker,apply,194.75,ok,
2025-12-04T11:40:07.408408Z,tr4165747779d7,spf9f3f20e7209,,TX-20251204114007-0000146,west,api,POST /fiber/txn,431.08,ok,
2025-12-04T11:40:07.408408Z,tr4165747779d7,sp0dd00466f427,spf9f3f20e7209,TX-20251204114007-0000146,west,orchestrator,coordinate,172.43,ok,
2025-12-04T11:40:07.408408Z,tr4165747779d7,sp09cfa05e9786,sp0dd00466f427,TX-20251204114007-0000146,west,worker,apply,215.54,ok,
2025-12-04T12:03:58.231204Z,tr78c811fe2d4d,sp2038ea670aa7,,TX-20251204120358-0000147,central,api,POST /fiber/txn,293.48,error,
2025-12-04T12:03:58.231204Z,tr78c811fe2d4d,spe8196b10f124,sp2038ea670aa7,TX-20251204120358-0000147,central,orchestrator,coordinate,117.39,ok,
2025-12-04T12:03:58.231204Z,tr78c811fe2d4d,sp0fdbf42f784d,spe8196b10f124,TX-20251204120358-0000147,central,worker,apply,146.74,error,
2025-12-04T12:27:57.882091Z,tr48fc43be7855,sp6ea79a67b536,,TX-20251204122757-0000148,central,api,POST /fiber/txn,296.34,ok,
2025-12-04T12:27:57.882091Z,tr48fc43be7855,sp229bc7930b83,sp6ea79a67b536,TX-20251204122757-0000148,central,orchestrator,coordinate,118.54,ok,
2025-12-04T12:27:57.882091Z,tr48fc43be7855,sp150e9851da16,sp229bc7930b83,TX-20251204122757-0000148,central,worker,apply,148.17,ok,
2025-12-04T12:52:49.298434Z,tr15fad1e3f86c,sp3827399ad0ce,,TX-20251204125249-0000149,east,api,POST /fiber/txn,373.48,ok,
2025-12-04T12:52:49.298434Z,tr15fad1e3f86c,sp979d2f3d067a,sp3827399ad0ce,TX-20251204125249-0000149,east,orchestrator,coordinate,149.39,ok,
2025-12-04T12:52:49.298434Z,tr15fad1e3f86c,sp6d4ba6b67131,sp979d2f3d067a,TX-20251204125249-0000149,east,worker,apply,186.74,ok,
2025-12-04T13:18:52.482824Z,tr60e7d74b1bd1,sp5b2d45595e67,,TX-20251204131852-0000150,east,api,POST /fiber/txn,264.15,error,
2025-12-04T13:18:52.482824Z,tr60e7d74b1bd1,sp6356721a6c2d,sp5b2d45595e67,TX-20251204131852-0000150,east,orchestrator,coordinate,105.66,ok,
2025-12-04T13:18:52.482824Z,tr60e7d74b1bd1,sp69e6f64f201e,sp6356721a6c2d,TX-20251204131852-0000150,east,worker,apply,132.07,error,
2025-12-04T13:46:40.984616Z,tr5454a73b8315,sp6850d2ebe169,,TX-20251204134640-0000151,west,api,POST /fiber/txn,293.36,ok,
2025-12-04T13:46:40.984616Z,tr5454a73b8315,spa2cea4e81369,sp6850d2ebe169,TX-20251204134640-0000151,west,orchestrator,coordinate,117.35,ok,
2025-12-04T13:46:40.984616Z,tr5454a73b8315,sp29a763dc844f,spa2cea4e81369,TX-20251204134640-0000151,west,worker,apply,146.68,ok,
2025-12-04T14:16:10.510916Z,tr3a0a746b6a5d,spa24afc7cd599,,TX-20251204141610-0000152,central,api,POST /fiber/txn,452.73,ok,
2025-12-04T14:16:10.510916Z,tr3a0a746b6a5d,sp2de25f4114dd,spa24afc7cd599,TX-20251204141610-0000152,central,orchestrator,coordinate,181.09,ok,
2025-12-04T14:16:10.510916Z,tr3a0a746b6a5d,spb3f2035ab442,sp2de25f4114dd,TX-20251204141610-0000152,central,worker,apply,226.37,ok,
2025-12-04T14:16:10.510916Z,tr3a0a746b6a5d,sp3f4372889506,sp2de25f4114dd,TX-20251204141610-0000152,central,inventory-client,HTTP POST,623.97,ok,CKT-CEN-EAS-003
2025-12-04T14:50:34.508474Z,tr7b17bdd8ec0b,spd117630663c9,,TX-20251204145034-0000153,central,api,POST /fiber/txn,413.16,ok,
2025-12-04T14:50:34.508474Z,tr7b17bdd8ec0b,sp38497cbd1b3e,spd117630663c9,TX-20251204145034-0000153,central,orchestrator,coordinate,165.26,ok,
2025-12-04T14:50:34.508474Z,tr7b17bdd8ec0b,sp462b6605e6df,sp38497cbd1b3e,TX-20251204145034-0000153,central,worker,apply,206.58,ok,
2025-12-04T14:50:34.508474Z,tr7b17bdd8ec0b,sped5c20b9c8e6,sp38497cbd1b3e,TX-20251204145034-0000153,central,inventory-client,HTTP POST,599.47,ok,CKT-CEN-EAS-003
2025-12-04T15:28:17.295550Z,tr2cafa5919d06,sp8440fafedcc6,,TX-20251204152817-0000154,central,api,POST /fiber/txn,298.31,ok,
2025-12-04T15:28:17.295550Z,tr2cafa5919d06,sp879238e13118,sp8440fafedcc6,TX-20251204152817-0000154,central,orchestrator,coordinate,119.32,ok,
2025-12-04T15:28:17.295550Z,tr2cafa5919d06,spcb8baeadc26d,sp879238e13118,TX-20251204152817-0000154,central,worker,apply,149.16,ok,
2025-12-04T16:11:48.773560Z,tra3470f5f9688,sp0d05e9e2c065,,TX-20251204161148-0000155,west,api,POST /fiber/txn,386.46,ok,
2025-12-04T16:11:48.773560Z,tra3470f5f9688,spf589c30f76c7,sp0d05e9e2c065,TX-20251204161148-0000155,west,orchestrator,coordinate,154.58,ok,
2025-12-04T16:11:48.773560Z,tra3470f5f9688,sp7ee89df6ec75,spf589c30f76c7,TX-20251204161148-0000155,west,worker,apply,193.23,ok,
2025-12-04T17:08:38.418016Z,tra9188ecc1817,sp67660096ef65,,TX-20251204170838-0000156,east,api,POST /fiber/txn,230.62,ok,
2025-12-04T17:08:38.418016Z,tra9188ecc1817,sp9df842bd8d59,sp67660096ef65,TX-20251204170838-0000156,east,orchestrator,coordinate,92.25,ok,
2025-12-04T17:08:38.418016Z,tra9188ecc1817,sp1fcd4538dc21,sp9df842bd8d59,TX-20251204170838-0000156,east,worker,apply,115.31,ok,
2025-12-04T18:28:07.358528Z,tr41030da776ee,sp8561b4a96d44,,TX-20251204182807-0000157,west,api,POST /fiber/txn,268.72,ok,
2025-12-04T18:28:07.358528Z,tr41030da776ee,sp15d86d993758,sp8561b4a96d44,TX-20251204182807-0000157,west,orchestrator,coordinate,107.49,ok,
2025-12-04T18:28:07.358528Z,tr41030da776ee,spc9d4f7950208,sp15d86d993758,TX-20251204182807-0000157,west,worker,apply,134.36,ok,
2025-12-04T20:09:33.989337Z,tr0fa3b72331d9,sp61ba0e4f2dc2,,TX-20251204200933-0000158,central,api,POST /fiber/txn,476.56,ok,
2025-12-04T20:09:33.989337Z,tr0fa3b72331d9,sp14921e9f0755,sp61ba0e4f2dc2,TX-20251204200933-0000158,central,orchestrator,coordinate,190.62,ok,
2025-12-04T20:09:33.989337Z,tr0fa3b72331d9,sp72154e3cd9ff,sp14921e9f0755,TX-20251204200933-0000158,central,worker,apply,238.28,ok,
2025-12-04T20:09:33.989337Z,tr0fa3b72331d9,spc7088a75cac0,sp14921e9f0755,TX-20251204200933-0000158,central,inventory-client,HTTP POST,393.11,ok,CKT-CEN-EAS-003
2025-12-04T21:49:12.739888Z,tr6338dd974887,spfa546d43b8b6,,TX-20251204214912-0000159,central,api,POST /fiber/txn,225.69,ok,
2025-12-04T21:49:12.739888Z,tr6338dd974887,sp0d66adda762d,spfa546d43b8b6,TX-20251204214912-0000159,central,orchestrator,coordinate,90.27,ok,
2025-12-04T21:49:12.739888Z,tr6338dd974887,spa1bbcdf0ff22,sp0d66adda762d,TX-20251204214912-0000159,central,worker,apply,112.84,ok,
2025-12-04T23:31:48.706396Z,tr484eb8c1e8da,sp67004eb865a1,,TX-20251204233148-0000160,east,api,POST /fiber/txn,374.04,error,
2025-12-04T23:31:48.706396Z,tr484eb8c1e8da,sp4e597a9606fa,sp67004eb865a1,TX-20251204233148-0000160,east,orchestrator,coordinate,149.62,ok,
2025-12-04T23:31:48.706396Z,tr484eb8c1e8da,spf5209fc6d01c,sp4e597a9606fa,TX-20251204233148-0000160,east,worker,apply,187.02,error,
2025-12-04T23:31:48.706396Z,tr484eb8c1e8da,sp221fc7497ba3,sp4e597a9606fa,TX-20251204233148-0000160,east,inventory-client,HTTP POST,726.92,error,CKT-EAS-WES-245
2025-12-05T00:52:44.913480Z,tr1a320bb14d53,spd12e723687bc,,TX-20251205005244-0000161,central,api,POST /fiber/txn,330.98,ok,
2025-12-05T00:52:44.913480Z,tr1a320bb14d53,sp2cb1081007c3,spd12e723687bc,TX-20251205005244-0000161,central,orchestrator,coordinate,132.39,ok,
2025-12-05T00:52:44.913480Z,tr1a320bb14d53,spc51437ad551e,sp2cb1081007c3,TX-20251205005244-0000161,central,worker,apply,165.49,ok,
2025-12-05T01:48:12.536290Z,tr210d05439c45,sp579229118d1d,,TX-20251205014812-0000162,central,api,POST /fiber/txn,268.79,ok,
2025-12-05T01:48:12.536290Z,tr210d05439c45,sp9141c7732988,sp579229118d1d,TX-20251205014812-0000162,central,orchestrator,coordinate,107.52,ok,
2025-12-05T01:48:12.536290Z,tr210d05439c45,spcf5be4e1a247,sp9141c7732988,TX-20251205014812-0000162,central,worker,apply,134.39,ok,
2025-12-05T02:33:43.771383Z,tr19a282305811,sp0807b558dbb7,,TX-20251205023343-0000163,west,api,POST /fiber/txn,391.95,ok,
2025-12-05T02:33:43.771383Z,tr19a282305811,sp391db4c808d8,sp0807b558dbb7,TX-20251205023343-0000163,west,orchestrator,coordinate,156.78,ok,
2025-12-05T02:33:43.771383Z,tr19a282305811,spb872c278db4b,sp391db4c808d8,TX-20251205023343-0000163,west,worker,apply,195.97,ok,
2025-12-05T03:11:10.111437Z,trfe5f32f3bdda,spf129fd6692e9,,TX-20251205031110-0000164,west,api,POST /fiber/txn,227.86,ok,
2025-12-05T03:11:10.111437Z,trfe5f32f3bdda,spd7cf7bf6cb93,spf129fd6692e9,TX-20251205031110-0000164,west,orchestrator,coordinate,91.15,ok,
2025-12-05T03:11:10.111437Z,trfe5f32f3bdda,sp085c8b3252ae,spd7cf7bf6cb93,TX-20251205031110-0000164,west,worker,apply,113.93,ok,
2025-12-05T03:44:51.246988Z,trc82407faa294,spa586506a45f9,,TX-20251205034451-0000165,east,api,POST /fiber/txn,243.32,ok,
2025-12-05T03:44:51.246988Z,trc82407faa294,spe4eec7fb9d26,spa586506a45f9,TX-20251205034451-0000165,east,orchestrator,coordinate,97.33,ok,
2025-12-05T03:44:51.246988Z,trc82407faa294,sp1a7212763c97,spe4eec7fb9d26,TX-20251205034451-0000165,east,worker,apply,121.66,ok,
2025-12-05T04:15:49.478013Z,trc284f095b528,sp0b230ddb221f,,TX-20251205041549-0000166,central,api,POST /fiber/txn,393.22,ok,
2025-12-05T04:15:49.478013Z,trc284f095b528,sp0cbc1165b7da,sp0b230ddb221f,TX-20251205041549-0000166,central,orchestrator,coordinate,157.29,ok,
2025-12-05T04:15:49.478013Z,trc284f095b528,sp8288fceccba1,sp0cbc1165b7da,TX-20251205041549-0000166,central,worker,apply,196.61,ok,
2025-12-05T04:15:49.478013Z,trc284f095b528,sp0bc5bed1fdcb,sp0cbc1165b7da,TX-20251205041549-0000166,central,inventory-client,HTTP POST,379.84,ok,CKT-CEN-EAS-003
2025-12-05T04:43:12.715648Z,tr67dd4b8b31cb,sp3651d6fe1098,,TX-20251205044312-0000167,east,api,POST /fiber/txn,310.93,ok,
2025-12-05T04:43:12.715648Z,tr67dd4b8b31cb,sp0b2e08ef3976,sp3651d6fe1098,TX-20251205044312-0000167,east,orchestrator,coordinate,124.37,ok,
2025-12-05T04:43:12.715648Z,tr67dd4b8b31cb,sp48e791d62b2a,sp0b2e08ef3976,TX-20251205044312-0000167,east,worker,apply,155.47,ok,
2025-12-05T05:09:22.514325Z,tr38b4826a0bd2,spc060da25d5c8,,TX-20251205050922-0000168,east,api,POST /fiber/txn,322.06,ok,
2025-12-05T05:09:22.514325Z,tr38b4826a0bd2,sp464f0a9653cd,spc060da25d5c8,TX-20251205050922-0000168,east,orchestrator,coordinate,128.82,ok,
2025-12-05T05:09:22.514325Z,tr38b4826a0bd2,spb146d1ac0f4e,sp464f0a9653cd,TX-20251205050922-0000168,east,worker,apply,161.03,ok,
2025-12-05T05:34:03.409562Z,tr43b68f5e4a5c,spf28930f48854,,TX-20251205053403-0000169,central,api,POST /fiber/txn,371.0,ok,
2025-12-05T05:34:03.409562Z,tr43b68f5e4a5c,sp2360876098fe,spf28930f48854,TX-20251205053403-0000169,central,orchestrator,coordinate,148.4,ok,
2025-12-05T05:34:03.409562Z,tr43b68f5e4a5c,spcbb098fd7ee2,sp2360876098fe,TX-20251205053403-0000169,central,worker,apply,185.5,ok,
