timestamp,region,cluster,service,host,level,transaction_id,trace_id,span_id,customer_id,transaction_type,event,dependency_region,dependency_service,dependency_latency_ms,end_to_end_latency_ms,http_status,error_code,circuit_id,message
2025-12-04T10:14:40.237149Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host13,INFO,TX-20251204101439-0000142,treff06a63ae15,spdc9ee038b69a,CUST-60092216,firmware_update,orchestrated,,,,,,,,routing transaction
2025-12-04T10:14:41.109828Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host13,INFO,TX-20251204101439-0000142,treff06a63ae15,sp914f40be9dcb,CUST-60092216,firmware_update,worker_progress,,,,,,,,worker progressing
2025-12-04T10:14:40.421990Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host13,INFO,TX-20251204101439-0000142,treff06a63ae15,sp975f6ec65147,CUST-60092216,firmware_update,completed,,,,285.35,200,,,success
2025-12-04T10:34:36.075548Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host17,INFO,TX-20251204103435-0000143,tr52efba2674ba,spd715496c0fb9,CUST-60007181,diagnostic_ping,received,,,,,,,,request received
2025-12-04T10:34:36.304020Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host17,INFO,TX-20251204103435-0000143,tr52efba2674ba,sp886a17acb9ec,CUST-60007181,diagnostic_ping,queued,,,,,,,,queued for orchestrator
2025-12-04T10:34:36.172813Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host17,INFO,TX-20251204103435-0000143,tr52efba2674ba,spb6b79087d649,CUST-60007181,diagnostic_ping,orchestrated,,,,,,,,routing transaction
2025-12-04T10:34:37.204407Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host17,INFO,TX-20251204103435-0000143,tr52efba2674ba,spd1155f166f7d,CUST-60007181,diagnostic_ping,worker_progress,,,,,,,,worker progressing
2025-12-04T10:34:36.356869Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host17,INFO,TX-20251204103435-0000143,tr52efba2674ba,sp5c5a0f488a6c,CUST-60007181,diagnostic_ping,completed,,,,281.32,200,,,success
2025-12-04T10:56:41.508135Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host43,INFO,TX-20251204105641-0000144,tr6befefe83aa2,sp1a15045ba897,CUST-47317589,firmware_update,received,,,,,,,,request received
2025-12-04T10:56:42.432849Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host43,INFO,TX-20251204105641-0000144,tr6befefe83aa2,sp1a32b52f15e8,CUST-47317589,firmware_update,queued,,,,,,,,queued for orchestrator
2025-12-04T10:56:42.471806Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host43,INFO,TX-20251204105641-0000144,tr6befefe83aa2,spb7a7c40a1043,CUST-47317589,firmware_update,orchestrated,,,,,,,,routing transaction
2025-12-04T10:56:42.726688Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host43,INFO,TX-20251204105641-0000144,tr6befefe83aa2,sp1f4e702d6a59,CUST-47317589,firmware_update,worker_progress,,,,,,,,worker progressing
2025-12-04T10:56:41.808620Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host43,INFO,TX-20251204105641-0000144,tr6befefe83aa2,sp5e21d58c08ec,CUST-47317589,firmware_update,completed,,,,300.48,200,,,success
2025-12-04T11:18:08.245226Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host42,INFO,TX-20251204111808-0000145,tr75e8f7c00351,sp365d8afa1af8,CUST-72500261,modify_service_profile,received,,,,,,,,request received
2025-12-04T11:18:09.007377Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host42,INFO,TX-20251204111808-0000145,tr75e8f7c00351,spaab314edd109,CUST-72500261,modify_service_profile,queued,,,,,,,,queued for orchestrator
2025-12-04T11:18:09.016377Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host42,INFO,TX-20251204111808-0000145,tr75e8f7c00351,spbf646be24c3a,CUST-72500261,modify_service_profile,orchestrated,,,,,,,,routing transaction
2025-12-04T11:18:09.899232Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host42,INFO,TX-20251204111808-0000145,tr75e8f7c00351,spb238f8feba0d,CUST-72500261,modify_service_profile,worker_progress,,,,,,,,worker progressing
2025-12-04T11:18:08.634733Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host42,INFO,TX-20251204111808-0000145,tr75e8f7c00351,spa6e31b9359d9,CUST-72500261,modify_service_profile,completed,,,,389.51,200,,,success
2025-12-04T11:40:07.645408Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host24,INFO,TX-20251204114007-0000146,tr4165747779d7,sp51b057af677e,CUST-27751299,provision_fiber_sqs,received,,,,,,,,request received
2025-12-04T11:40:08.150795Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host24,INFO,TX-20251204114007-0000146,tr4165747779d7,spc4f4326edd99,CUST-27751299,provision_fiber_sqs,queued,,,,,,,,queued for orchestrator
2025-12-04T11:40:07.695592Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host24,INFO,TX-20251204114007-0000146,tr4165747779d7,sp3fb50df6ebf3,CUST-27751299,provision_fiber_sqs,orchestrated,,,,,,,,routing transaction
2025-12-04T11:40:08.653148Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host24,INFO,TX-20251204114007-0000146,tr4165747779d7,sp2c764966ebec,CUST-27751299,provision_fiber_sqs,worker_progress,,,,,,,,worker progressing
2025-12-04T11:40:08.076491Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host24,INFO,TX-20251204114007-0000146,tr4165747779d7,sp92ca76340f34,CUST-27751299,provision_fiber_sqs,completed,,,,431.08,200,,,success
2025-12-04T12:03:58.497204Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host39,INFO,TX-20251204120358-0000147,tr78c811fe2d4d,sp86d2f2bd24a4,CUST-92096792,service_health_check,received,,,,,,,,request received
2025-12-04T12:03:58.770410Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host39,INFO,TX-20251204120358-0000147,tr78c811fe2d4d,sp3ec8180e7bc4,CUST-92096792,service_health_check,queued,,,,,,,,queued for orchestrator
2025-12-04T12:03:58.906955Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host39,INFO,TX-20251204120358-0000147,tr78c811fe2d4d,sp4c216cbf585e,CUST-92096792,service_health_check,orchestrated,,,,,,,,routing transaction
2025-12-04T12:03:59.375689Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host39,INFO,TX-20251204120358-0000147,tr78c811fe2d4d,sp90e5dc4a59bb,CUST-92096792,service_health_check,worker_progress,,,,,,,,worker progressing
2025-12-04T12:03:58.790681Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host39,ERROR,TX-20251204120358-0000147,tr78c811fe2d4d,sp1be3acbcd851,CUST-92096792,service_health_check,timeout,,,,293.48,504,ORCH_TIMEOUT,,timeout
2025-12-04T12:03:58.795681Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host39,WARN,TX-20251204120358-0000147,tr78c811fe2d4d,sp992dad9dcc99,CUST-92096792,service_health_check,retry,,,,,,,,queued for manual retry
2025-12-04T12:27:57.453091Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host28,INFO,TX-20251204122757-0000148,tr48fc43be7855,spd278c5af8f07,CUST-31291750,diagnostic_ping,received,,,,,,,,request received
2025-12-04T12:27:57.773023Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host28,INFO,TX-20251204122757-0000148,tr48fc43be7855,sp68ee7224be74,CUST-31291750,diagnostic_ping,queued,,,,,,,,queued for orchestrator
2025-12-04T12:27:57.745455Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host28,INFO,TX-20251204122757-0000148,tr48fc43be7855,spbb2e3b01523d,CUST-31291750,diagnostic_ping,orchestrated,,,,,,,,routing transaction
2025-12-04T12:27:57.983089Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host28,INFO,TX-20251204122757-0000148,tr48fc43be7855,sp41874364aac6,CUST-31291750,diagnostic_ping,worker_progress,,,,,,,,worker progressing
2025-12-04T12:27:57.749433Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host28,INFO,TX-20251204122757-0000148,tr48fc43be7855,spd882b450d1e4,CUST-31291750,diagnostic_ping,completed,,,,296.34,200,,,success
2025-12-04T12:52:49.514434Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host38,INFO,TX-20251204125249-0000149,tr15fad1e3f86c,sp749b605b70a2,CUST-21232484,provision_fiber_sqs,received,,,,,,,,request received
2025-12-04T12:52:50.261129Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host38,INFO,TX-20251204125249-0000149,tr15fad1e3f86c,spbddcbee64970,CUST-21232484,provision_fiber_sqs,queued,,,,,,,,queued for orchestrator
2025-12-04T12:52:49.792535Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host38,INFO,TX-20251204125249-0000149,tr15fad1e3f86c,sp112228d5d139,CUST-21232484,provision_fiber_sqs,orchestrated,,,,,,,,routing transaction
2025-12-04T12:52:50.691897Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host38,INFO,TX-20251204125249-0000149,tr15fad1e3f86c,sp88716998db53,CUST-21232484,provision_fiber_sqs,worker_progress,,,,,,,,worker progressing
2025-12-04T12:52:49.887915Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host38,INFO,TX-20251204125249-0000149,tr15fad1e3f86c,sp7ed360a9c9cf,CUST-21232484,provision_fiber_sqs,completed,,,,373.48,200,,,success
2025-12-04T13:18:52.472824Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host39,INFO,TX-20251204131852-0000150,tr60e7d74b1bd1,sp9a60fb2a102b,CUST-40031438,firmware_update,received,,,,,,,,request received
2025-12-04T13:18:52.677041Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host39,INFO,TX-20251204131852-0000150,tr60e7d74b1bd1,sp218bfbd86316,CUST-40031438,firmware_update,queued,,,,,,,,queued for orchestrator
2025-12-04T13:18:52.648445Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host39,INFO,TX-20251204131852-0000150,tr60e7d74b1bd1,sp3f30e27671bf,CUST-40031438,firmware_update,orchestrated,,,,,,,,routing transaction
2025-12-04T13:18:53.462305Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host39,INFO,TX-20251204131852-0000150,tr60e7d74b1bd1,spc43efba8c60b,CUST-40031438,firmware_update,worker_progress,,,,,,,,worker progressing
2025-12-04T13:18:52.736971Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host39,ERROR,TX-20251204131852-0000150,tr60e7d74b1bd1,spb503b5d475b6,CUST-40031438,firmware_update,timeout,,,,264.15,504,ORCH_TIMEOUT,,timeout
2025-12-04T13:18:52.741971Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host39,WARN,TX-20251204131852-0000150,tr60e7d74b1bd1,spafde6026e218,CUST-40031438,firmware_update,retry,,,,,,,,queued for manual retry
2025-12-04T13:46:40.791616Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host48,INFO,TX-20251204134640-0000151,tr5454a73b8315,sp500141966831,CUST-70855993,service_health_check,received,,,,,,,,request received
2025-12-04T13:46:41.780530Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host48,INFO,TX-20251204134640-0000151,tr5454a73b8315,sp1e38b2c56abc,CUST-70855993,service_health_check,queued,,,,,,,,queued for orchestrator
2025-12-04T13:46:40.967195Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host48,INFO,TX-20251204134640-0000151,tr5454a73b8315,spbb80acbe83bd,CUST-70855993,service_health_check,orchestrated,,,,,,,,routing transaction
2025-12-04T13:46:41.161782Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host48,INFO,TX-20251204134640-0000151,tr5454a73b8315,sp261d9ed21fa2,CUST-70855993,service_health_check,worker_progress,,,,,,,,worker progressing
2025-12-04T13:46:41.084980Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host48,INFO,TX-20251204134640-0000151,tr5454a73b8315,spd50165673e38,CUST-70855993,service_health_check,completed,,,,293.36,200,,,success
2025-12-04T14:16:10.321916Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host37,INFO,TX-20251204141610-0000152,tr3a0a746b6a5d,sp90b598b3ebe0,CUST-10545144,provision_fiber_sqs,received,east,inventory-client,,,,,CKT-CEN-EAS-003,request received
2025-12-04T14:16:10.388509Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host37,INFO,TX-20251204141610-0000152,tr3a0a746b6a5d,sp2cc77d4b0b11,CUST-10545144,provision_fiber_sqs,queued,east,inventory-client,,,,,CKT-CEN-EAS-003,queued for orchestrator
2025-12-04T14:16:10.720180Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host37,INFO,TX-20251204141610-0000152,tr3a0a746b6a5d,sp9b30cb00212b,CUST-10545144,provision_fiber_sqs,orchestrated,east,inventory-client,,,,,CKT-CEN-EAS-003,routing transaction
2025-12-04T14:16:11.075220Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host37,INFO,TX-20251204141610-0000152,tr3a0a746b6a5d,sp0d8c5e662a71,CUST-10545144,provision_fiber_sqs,dependency_call,east,inventory-client,575,,,,CKT-CEN-EAS-003,dependency call
2025-12-04T14:16:11.650908Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host37,INFO,TX-20251204141610-0000152,tr3a0a746b6a5d,sp7214f57d9583,CUST-10545144,provision_fiber_sqs,worker_progress,east,inventory-client,,,,,CKT-CEN-EAS-003,worker progressing
2025-12-04T14:16:10.774649Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host37,INFO,TX-20251204141610-0000152,tr3a0a746b6a5d,spcd09a8c3efbf,CUST-10545144,provision_fiber_sqs,completed,east,inventory-client,623,452.73,200,,CKT-CEN-EAS-003,success
2025-12-04T14:50:34.374474Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host46,INFO,TX-20251204145034-0000153,tr7b17bdd8ec0b,sp084988c0edee,CUST-34196581,provision_fiber_sqs,received,east,inventory-client,,,,,CKT-CEN-EAS-003,request received
2025-12-04T14:50:35.166837Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host46,INFO,TX-20251204145034-0000153,tr7b17bdd8ec0b,sp43b49c946fc1,CUST-34196581,provision_fiber_sqs,queued,east,inventory-client,,,,,CKT-CEN-EAS-003,queued for orchestrator
2025-12-04T14:50:34.418661Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host46,INFO,TX-20251204145034-0000153,tr7b17bdd8ec0b,sp49c9e4bef659,CUST-34196581,provision_fiber_sqs,orchestrated,east,inventory-client,,,,,CKT-CEN-EAS-003,routing transaction
2025-12-04T14:50:35.457868Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host46,INFO,TX-20251204145034-0000153,tr7b17bdd8ec0b,sp59df5b3b278f,CUST-34196581,provision_fiber_sqs,dependency_call,east,inventory-client,615,,,,CKT-CEN-EAS-003,dependency call
2025-12-04T14:50:36.072892Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host46,INFO,TX-20251204145034-0000153,tr7b17bdd8ec0b,spb0ace3cef5f3,CUST-34196581,provision_fiber_sqs,worker_progress,east,inventory-client,,,,,CKT-CEN-EAS-003,worker progressing
2025-12-04T14:50:34.787635Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host46,INFO,TX-20251204145034-0000153,tr7b17bdd8ec0b,spfa6276728444,CUST-34196581,provision_fiber_sqs,completed,east,inventory-client,599,413.16,200,,CKT-CEN-EAS-003,success
2025-12-04T15:28:17.259550Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host45,INFO,TX-20251204152817-0000154,tr2cafa5919d06,sp3c5d15ad6fd1,CUST-84843705,update_billing,received,,,,,,,,request received
2025-12-04T15:28:18.220508Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host45,INFO,TX-20251204152817-0000154,tr2cafa5919d06,sp964f4ffe7aab,CUST-84843705,update_billing,queued,,,,,,,,queued for orchestrator
2025-12-04T15:28:17.742268Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host45,INFO,TX-20251204152817-0000154,tr2cafa5919d06,sp1316c4681301,CUST-84843705,update_billing,orchestrated,,,,,,,,routing transaction
2025-12-04T15:28:17.905088Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host45,INFO,TX-20251204152817-0000154,tr2cafa5919d06,sp6afd72c8fc30,CUST-84843705,update_billing,worker_progress,,,,,,,,worker progressing
2025-12-04T15:28:17.557860Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host45,INFO,TX-20251204152817-0000154,tr2cafa5919d06,spaf0ed668916a,CUST-84843705,update_billing,completed,,,,298.31,200,,,success
2025-12-04T16:11:48.768560Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host45,INFO,TX-20251204161148-0000155,tra3470f5f9688,sp42be23256762,CUST-59392253,provision_fiber_sqs,received,,,,,,,,request received
2025-12-04T16:11:49.264118Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host45,INFO,TX-20251204161148-0000155,tra3470f5f9688,sp50de495b61b1,CUST-59392253,provision_fiber_sqs,queued,,,,,,,,queued for orchestrator
2025-12-04T16:11:48.907535Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host45,INFO,TX-20251204161148-0000155,tra3470f5f9688,sp24a232c89390,CUST-59392253,provision_fiber_sqs,orchestrated,,,,,,,,routing transaction
2025-12-04T16:11:49.210258Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host45,INFO,TX-20251204161148-0000155,tra3470f5f9688,sp9579a4ce1c0b,CUST-59392253,provision_fiber_sqs,worker_progress,,,,,,,,worker progressing
2025-12-04T16:11:49.155019Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host45,INFO,TX-20251204161148-0000155,tra3470f5f9688,spf8c288c9ae55,CUST-59392253,provision_fiber_sqs,completed,,,,386.46,200,,,success
2025-12-04T17:08:38.780016Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host39,INFO,TX-20251204170838-0000156,tra9188ecc1817,spcf2a8206092e,CUST-52864816,firmware_update,received,,,,,,,,request received
2025-12-04T17:08:39.577693Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host39,INFO,TX-20251204170838-0000156,tra9188ecc1817,spa47efd3c574f,CUST-52864816,firmware_update,queued,,,,,,,,queued for orchestrator
2025-12-04T17:08:39.186831Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host39,INFO,TX-20251204170838-0000156,tra9188ecc1817,sp14d39609ac2f,CUST-52864816,firmware_update,orchestrated,,,,,,,,routing transaction
2025-12-04T17:08:40.247510Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host39,INFO,TX-20251204170838-0000156,tra9188ecc1817,sp7d1407d72dcb,CUST-52864816,firmware_update,worker_progress,,,,,,,,worker progressing
2025-12-04T17:08:39.010637Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host39,INFO,TX-20251204170838-0000156,tra9188ecc1817,sp6b68b2351346,CUST-52864816,firmware_update,completed,,,,230.62,200,,,success
2025-12-04T18:28:07.165528Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host21,INFO,TX-20251204182807-0000157,tr41030da776ee,spbc00f3feb20f,CUST-19187062,firmware_update,received,,,,,,,,request received
2025-12-04T18:28:07.581089Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host21,INFO,TX-20251204182807-0000157,tr41030da776ee,sp37b70c4803a2,CUST-19187062,firmware_update,queued,,,,,,,,queued for orchestrator
2025-12-04T18:28:07.353228Z,west,fibersqs-prod-west,orchestrator,fibersqs-prod-west-host21,INFO,TX-20251204182807-0000157,tr41030da776ee,spb1ad1aa52f6b,CUST-19187062,firmware_update,orchestrated,,,,,,,,routing transaction
2025-12-04T18:28:07.721489Z,west,fibersqs-prod-west,worker,fibersqs-prod-west-host21,INFO,TX-20251204182807-0000157,tr41030da776ee,sp2878ac76643e,CUST-19187062,firmware_update,worker_progress,,,,,,,,worker progressing
2025-12-04T18:28:07.434245Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host21,INFO,TX-20251204182807-0000157,tr41030da776ee,sp4069369d62b0,CUST-19187062,firmware_update,completed,,,,268.72,200,,,success
2025-12-04T20:09:34.427337Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host19,INFO,TX-20251204200933-0000158,tr0fa3b72331d9,spa5ffb7b03e45,CUST-11193668,modify_service_profile,received,east,inventory-client,,,,,CKT-CEN-EAS-003,request received
2025-12-04T20:09:35.049617Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host19,INFO,TX-20251204200933-0000158,tr0fa3b72331d9,spfd0a33bc3bda,CUST-11193668,modify_service_profile,queued,east,inventory-client,,,,,CKT-CEN-EAS-003,queued for orchestrator
2025-12-04T20:09:35.182025Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host19,INFO,TX-20251204200933-0000158,tr0fa3b72331d9,sp7561194ce771,CUST-11193668,modify_service_profile,orchestrated,east,inventory-client,,,,,CKT-CEN-EAS-003,routing transaction
2025-12-04T20:09:35.961845Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host19,INFO,TX-20251204200933-0000158,tr0fa3b72331d9,spb47bd5808b39,CUST-11193668,modify_service_profile,dependency_call,east,inventory-client,392,,,,CKT-CEN-EAS-003,dependency call
2025-12-04T20:09:36.354247Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host19,INFO,TX-20251204200933-0000158,tr0fa3b72331d9,sp3770cddc6120,CUST-11193668,modify_service_profile,worker_progress,east,inventory-client,,,,,CKT-CEN-EAS-003,worker progressing
2025-12-04T20:09:34.903893Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host19,INFO,TX-20251204200933-0000158,tr0fa3b72331d9,spa72860ccfaeb,CUST-11193668,modify_service_profile,completed,east,inventory-client,393,476.56,202,,CKT-CEN-EAS-003,retry
2025-12-04T21:49:13.170888Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host06,INFO,TX-20251204214912-0000159,tr6338dd974887,spf6643b32267a,CUST-35464835,update_billing,received,,,,,,,,request received
2025-12-04T21:49:13.518831Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host06,INFO,TX-20251204214912-0000159,tr6338dd974887,spe975927f18a3,CUST-35464835,update_billing,queued,,,,,,,,queued for orchestrator
2025-12-04T21:49:13.994415Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host06,INFO,TX-20251204214912-0000159,tr6338dd974887,sp33c61070c424,CUST-35464835,update_billing,orchestrated,,,,,,,,routing transaction
2025-12-04T21:49:14.689056Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host06,INFO,TX-20251204214912-0000159,tr6338dd974887,sp7917fe88e5f5,CUST-35464835,update_billing,worker_progress,,,,,,,,worker progressing
2025-12-04T21:49:13.396575Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host06,INFO,TX-20251204214912-0000159,tr6338dd974887,spe6b97c8b2445,CUST-35464835,update_billing,completed,,,,225.69,202,,,retry
2025-12-04T23:31:48.969396Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host12,INFO,TX-20251204233148-0000160,tr484eb8c1e8da,sp7fa07692c5c5,CUST-53463368,provision_fiber_sqs,received,west,inventory-client,,,,,CKT-EAS-WES-245,request received
2025-12-04T23:31:49.732776Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host12,INFO,TX-20251204233148-0000160,tr484eb8c1e8da,sp9f2a73a1d8ec,CUST-53463368,provision_fiber_sqs,queued,west,inventory-client,,,,,CKT-EAS-WES-245,queued for orchestrator
2025-12-04T23:31:49.929387Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host12,INFO,TX-20251204233148-0000160,tr484eb8c1e8da,sp7aa9d878086c,CUST-53463368,provision_fiber_sqs,orchestrated,west,inventory-client,,,,,CKT-EAS-WES-245,routing transaction
2025-12-04T23:31:50.891838Z,east,fibersqs-prod-east,orchestrator,fibersqs-prod-east-host12,INFO,TX-20251204233148-0000160,tr484eb8c1e8da,sp8547b449eb40,CUST-53463368,provision_fiber_sqs,dependency_call,west,inventory-client,796,,,,CKT-EAS-WES-245,dependency call
2025-12-04T23:31:51.687930Z,east,fibersqs-prod-east,worker,fibersqs-prod-east-host12,INFO,TX-20251204233148-0000160,tr484eb8c1e8da,sp4a7a63ea2c65,CUST-53463368,provision_fiber_sqs,worker_progress,west,inventory-client,,,,,CKT-EAS-WES-245,worker progressing
2025-12-04T23:31:49.343437Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host12,ERROR,TX-20251204233148-0000160,tr484eb8c1e8da,spe0442beb2d54,CUST-53463368,provision_fiber_sqs,timeout,west,inventory-client,726,374.04,504,DEP_TIMEOUT,CKT-EAS-WES-245,timeout
2025-12-04T23:31:49.348437Z,east,fibersqs-prod-east,api,fibersqs-prod-east-host12,WARN,TX-20251204233148-0000160,tr484eb8c1e8da,sp11fa6ecbfa4c,CUST-53463368,provision_fiber_sqs,retry,west,inventory-client,,,,,CKT-EAS-WES-245,queued for manual retry
2025-12-05T00:52:44.989480Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host39,INFO,TX-20251205005244-0000161,tr1a320bb14d53,sp2ccf65e9a5a5,CUST-73635628,cancel_subscription,received,,,,,,,,request received
2025-12-05T00:52:45.648589Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host39,INFO,TX-20251205005244-0000161,tr1a320bb14d53,spfb54be5da2b0,CUST-73635628,cancel_subscription,queued,,,,,,,,queued for orchestrator
2025-12-05T00:52:46.005153Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host39,INFO,TX-20251205005244-0000161,tr1a320bb14d53,sp74d88742b580,CUST-73635628,cancel_subscription,orchestrated,,,,,,,,routing transaction
2025-12-05T00:52:46.584564Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host39,INFO,TX-20251205005244-0000161,tr1a320bb14d53,spba17cb0c524d,CUST-73635628,cancel_subscription,worker_progress,,,,,,,,worker progressing
2025-12-05T00:52:45.320461Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host39,INFO,TX-20251205005244-0000161,tr1a320bb14d53,sp2c081fea1f30,CUST-73635628,cancel_subscription,completed,,,,330.98,202,,,retry
2025-12-05T01:48:12.735290Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host23,INFO,TX-20251205014812-0000162,tr210d05439c45,sp11e57aba9257,CUST-75541562,firmware_update,received,,,,,,,,request received
2025-12-05T01:48:13.049107Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host23,INFO,TX-20251205014812-0000162,tr210d05439c45,sp0bbb2951f388,CUST-75541562,firmware_update,queued,,,,,,,,queued for orchestrator
2025-12-05T01:48:13.094183Z,central,fibersqs-prod-central,orchestrator,fibersqs-prod-central-host23,INFO,TX-20251205014812-0000162,tr210d05439c45,spb735ed6a22e2,CUST-75541562,firmware_update,orchestrated,,,,,,,,routing transaction
2025-12-05T01:48:13.336445Z,central,fibersqs-prod-central,worker,fibersqs-prod-central-host23,INFO,TX-20251205014812-0000162,tr210d05439c45,sp10f01765047e,CUST-75541562,firmware_update,worker_progress,,,,,,,,worker progressing
2025-12-05T01:48:13.004080Z,central,fibersqs-prod-central,api,fibersqs-prod-central-host23,INFO,TX-20251205014812-0000162,tr210d05439c45,sp396943c9549a,CUST-75541562,firmware_update,completed,,,,268.79,200,,,success
2025-12-05T02:33:43.880383Z,west,fibersqs-prod-west,api,fibersqs-prod-west-host31,INFO,TX-20251205023343-0000163,tr19a282305811,sp084f20095809,CUST-16571299,provision_fiber_sqs,received,,,,,,,,request received
